id,toxic,severe_toxic,obscene,threat,insult,identity_hate
Ugz6RFIijmDnUIAVAA14AaABAg,0.1691705286502838,0.0006370246410369873,0.021551460027694702,0.0024219751358032227,0.038596004247665405,0.004290461540222168
Ugz6RFIijmDnUIAVAA14AaABAg,0.4668600857257843,0.007809966802597046,0.10938158631324768,0.008401423692703247,0.13760575652122498,0.024282723665237427
Ugz6RFIijmDnUIAVAA14AaABAg,0.00852862000465393,0.00015547871589660645,0.004523426294326782,0.0001894831657409668,0.002746671438217163,0.0007108747959136963
Ugz6RFIijmDnUIAVAA14AaABAg,0.013572454452514648,0.0001430213451385498,0.004792958498001099,0.0002695918083190918,0.003415614366531372,0.0007652044296264648
Ugz6RFIijmDnUIAVAA14AaABAg,0.9994897842407227,0.544338047504425,0.9874053001403809,0.04417300224304199,0.9370518922805786,0.21174469590187073
Ugz6RFIijmDnUIAVAA14AaABAg,0.9914160966873169,0.08706364035606384,0.9468411803245544,0.004605740308761597,0.505530595779419,0.026921987533569336
Ugz6RFIijmDnUIAVAA14AaABAg,0.990653932094574,0.06960126757621765,0.9364759922027588,0.003925323486328125,0.48838233947753906,0.02529999613761902
Ugz6RFIijmDnUIAVAA14AaABAg,0.004591941833496094,7.512437150580809e-05,0.0023055970668792725,0.00011599239223869517,0.0012927353382110596,0.0003699064254760742
